,Unnamed: 0,Unnamed: 0.1,word,frequency,start_date,end_date,rank
445,445,445,httpstcoSxqEuGFeiN Yep Too,1,2020-01-11,2020-01-19,252
446,446,446,MorronsvilleMurapara,1,2020-01-11,2020-01-19,253
447,447,447,Kamal Prabhu Gowthami Kalanithimaran Kill Charles William Harry Prabhu Gowthami Manirathanam MKSTALIN,1,2020-01-11,2020-01-19,254
448,448,448,Alasdair,1,2020-01-11,2020-01-19,255
449,449,449,James Robinson,1,2020-01-11,2020-01-19,256
450,450,450,Twin Peaks,1,2020-01-11,2020-01-19,257
451,451,451,Been,1,2020-01-11,2020-01-19,258
452,452,452,Kamalas,1,2020-01-11,2020-01-19,259
453,453,453,Guess,1,2020-01-11,2020-01-19,260
454,454,454,Surprised,1,2020-01-11,2020-01-19,261
455,455,455,Greater Chch,1,2020-01-11,2020-01-19,262
456,456,456,Jeremy Corbyn,1,2020-01-11,2020-01-19,263
457,457,457,Lib,1,2020-01-11,2020-01-19,264
458,458,458,  Funny,1,2020-01-11,2020-01-19,265
459,459,459, ,294,2020-01-21,2020-01-29,1
460,460,460,Scott Morrison,49,2020-01-21,2020-01-29,2
461,461,461,Kiwi,12,2020-01-21,2020-01-29,3
462,462,462,Barnaby Joyce,11,2020-01-21,2020-01-29,4
463,463,463, s,11,2020-01-21,2020-01-29,5
465,465,465,Bridges,6,2020-01-21,2020-01-29,6
466,466,466,Morrison,6,2020-01-21,2020-01-29,7
467,467,467,Kiwis,6,2020-01-21,2020-01-29,8
468,468,468,Simon Bridges,4,2020-01-21,2020-01-29,9
469,469,469,Ill,4,2020-01-21,2020-01-29,10
470,470,470,PM  ,3,2020-01-21,2020-01-29,11
471,471,471, NewZealand,3,2020-01-21,2020-01-29,12
472,472,472,Pete,3,2020-01-21,2020-01-29,13
473,473,473,Aus,3,2020-01-21,2020-01-29,14
474,474,474,Bernie,3,2020-01-21,2020-01-29,15
475,475,475,de Nueva,3,2020-01-21,2020-01-29,16
476,476,476,Barnaby,2,2020-01-21,2020-01-29,17
477,477,477,Mori,2,2020-01-21,2020-01-29,18
478,478,478,Merkel,2,2020-01-21,2020-01-29,19
479,479,479,Murdoch,2,2020-01-21,2020-01-29,20
480,480,480,Lula,2,2020-01-21,2020-01-29,21
481,481,481,PM Scott Morrison,2,2020-01-21,2020-01-29,22
482,482,482,Angela Merkel,2,2020-01-21,2020-01-29,23
483,483,483,Nick Smith,2,2020-01-21,2020-01-29,24
484,484,484,Jim,2,2020-01-21,2020-01-29,25
485,485,485,Helen Clarks,2,2020-01-21,2020-01-29,26
486,486,486,Ihumatao,2,2020-01-21,2020-01-29,27
487,487,487,Koala Bears,2,2020-01-21,2020-01-29,28
488,488,488,Joyce,2,2020-01-21,2020-01-29,29
489,489,489,  parttimePM,2,2020-01-21,2020-01-29,30
490,490,490,Whnau Ora,2,2020-01-21,2020-01-29,31
491,491,491,Helen Clark,2,2020-01-21,2020-01-29,32
492,492,492,Pretty,2,2020-01-21,2020-01-29,33
493,493,493,Sanna Marin,2,2020-01-21,2020-01-29,34
494,494,494,Hooton,2,2020-01-21,2020-01-29,35
495,495,495,Thatcher,1,2020-01-21,2020-01-29,36
496,496,496,  ScottyFomMarketing,1,2020-01-21,2020-01-29,37
497,497,497,Hitler,1,2020-01-21,2020-01-29,38
498,498,498,Peluang Perdana,1,2020-01-21,2020-01-29,39
499,499,499,httpstco0eBQvD85dj Define,1,2020-01-21,2020-01-29,40
500,500,500,ImranKhan  httpstco9waQ2ZLKRY ,1,2020-01-21,2020-01-29,41
501,501,501,Nicky Hager,1,2020-01-21,2020-01-29,42
502,502,502,Flag,1,2020-01-21,2020-01-29,43
503,503,503,Judith Collins,1,2020-01-21,2020-01-29,44
504,504,504,de Nueva Zelanda,1,2020-01-21,2020-01-29,45
505,505,505,Waikato,1,2020-01-21,2020-01-29,46
506,506,506,Morisson,1,2020-01-21,2020-01-29,47
507,507,507,  La,1,2020-01-21,2020-01-29,48
508,508,508,httpstcomBCarc8thf,1,2020-01-21,2020-01-29,49
509,509,509,Sorry PM ,1,2020-01-21,2020-01-29,50
510,510,510,Nah Bridges,1,2020-01-21,2020-01-29,51
511,511,511,La NuovaZelanda,1,2020-01-21,2020-01-29,52
512,512,512,Pedro Sanchez,1,2020-01-21,2020-01-29,53
513,513,513,Stan,1,2020-01-21,2020-01-29,54
514,514,514,Baby Goats Killed,1,2020-01-21,2020-01-29,55
515,515,515,Cindy Leadership,1,2020-01-21,2020-01-29,56
516,516,516,  Watch LIVE PM,1,2020-01-21,2020-01-29,57
517,517,517,JACINDA ARDERN,1,2020-01-21,2020-01-29,58
518,518,518,Damn,1,2020-01-21,2020-01-29,59
519,519,519,Peter Ralph,1,2020-01-21,2020-01-29,60
520,520,520,Suffrage Fay,1,2020-01-21,2020-01-29,61
521,521,521,Bill English,1,2020-01-21,2020-01-29,62
522,522,522,Klob Steyer,1,2020-01-21,2020-01-29,63
523,523,523,Nelson Mandela,1,2020-01-21,2020-01-29,64
524,524,524,NZPM ,1,2020-01-21,2020-01-29,65
525,525,525,Alan Jones,1,2020-01-21,2020-01-29,66
526,526,526,Hypocrisy,1,2020-01-21,2020-01-29,67
527,527,527,HumanRights Democracy Honesty,1,2020-01-21,2020-01-29,68
528,528,528,Tracy Howard,1,2020-01-21,2020-01-29,69
529,529,529,Nelson Mandela Living,1,2020-01-21,2020-01-29,70
530,530,530,Michael,1,2020-01-21,2020-01-29,71
531,531,531,Brexit NzKs14 ,1,2020-01-21,2020-01-29,72
532,532,532,PM Min,1,2020-01-21,2020-01-29,73
533,533,533, Nah,1,2020-01-21,2020-01-29,74
534,534,534,Bloomberg Macron Buttigieg  ,1,2020-01-21,2020-01-29,75
535,535,535,LEADERSHIP LEADERSHIP,1,2020-01-21,2020-01-29,76
536,536,536,  El Parlamento,1,2020-01-21,2020-01-29,77
537,537,537,Merkel People,1,2020-01-21,2020-01-29,78
538,538,538,Apartheid,1,2020-01-21,2020-01-29,79
539,539,539,Nick Perry AP,1,2020-01-21,2020-01-29,80
540,540,540,Ihumatao Simon,1,2020-01-21,2020-01-29,81
541,541,541,FACTCHECK Matthew,1,2020-01-21,2020-01-29,82
542,542,542,parttimePM  ,1,2020-01-21,2020-01-29,83
543,543,543,Soul,1,2020-01-21,2020-01-29,84
544,544,544,de MP,1,2020-01-21,2020-01-29,85
545,545,545,Barney,1,2020-01-21,2020-01-29,86
546,546,546,Canberra,1,2020-01-21,2020-01-29,87
547,547,547,WTAF Seriously,1,2020-01-21,2020-01-29,88
548,548,548,Maui,1,2020-01-21,2020-01-29,89
549,549,549,Barneyspeak,1,2020-01-21,2020-01-29,90
550,550,550,Jim Lehrer,1,2020-01-21,2020-01-29,91
551,551,551,Shio Abe Japanese PM,1,2020-01-21,2020-01-29,92
552,552,552,Yitzhak,1,2020-01-21,2020-01-29,93
553,553,553,Wollongong Uni,1,2020-01-21,2020-01-29,94
554,554,554,Zelensky  ,1,2020-01-21,2020-01-29,95
555,555,555,Signed,1,2020-01-21,2020-01-29,96
556,556,556,Jess,1,2020-01-21,2020-01-29,97
557,557,557,Auckland,1,2020-01-21,2020-01-29,98
558,558,558,httpstcoiIQ6idaiGW,1,2020-01-21,2020-01-29,99
559,559,559,Netanyahu Trump,1,2020-01-21,2020-01-29,100
560,560,560,Read Mikes,1,2020-01-21,2020-01-29,101
561,561,561,Moon,1,2020-01-21,2020-01-29,102
562,562,562,Reckon,1,2020-01-21,2020-01-29,103
563,563,563,Rt Hon   Open,1,2020-01-21,2020-01-29,104
564,564,564,Warren,1,2020-01-21,2020-01-29,105
565,565,565,httpstcoNsYDRb5cPc Breaking,1,2020-01-21,2020-01-29,106
566,566,566,Jane Harman,1,2020-01-21,2020-01-29,107
567,567,567,ScoMo httpstcoFs6y6QXkGT,1,2020-01-21,2020-01-29,108
568,568,568,Seriously,1,2020-01-21,2020-01-29,109
569,569,569,Scotty,1,2020-01-21,2020-01-29,110
570,570,570,httpstcoar9KGV91UL ,1,2020-01-21,2020-01-29,111
571,571,571,Justin Trudeau Canadian PM 2,1,2020-01-21,2020-01-29,112
573,573,573,Matt,1,2020-01-21,2020-01-29,113
574,574,574,Macron French,1,2020-01-21,2020-01-29,114
575,575,575,Pres,1,2020-01-21,2020-01-29,115
576,576,576,Crusher Collins,1,2020-01-21,2020-01-29,116
577,577,577,Angela Merkel Disgusting Pete Buttigieg,1,2020-01-21,2020-01-29,117
578,578,578,Warren Klobuchar Steyer,1,2020-01-21,2020-01-29,118
579,579,579,Simon  ,1,2020-01-21,2020-01-29,119
580,580,580,Breaking,1,2020-01-21,2020-01-29,120
581,581,581,Pemilu 8 Bulan Lagi PM,1,2020-01-21,2020-01-29,121
582,582,582,Retweet,1,2020-01-21,2020-01-29,122
583,583,583,Laurence Fox,1,2020-01-21,2020-01-29,123
584,584,584,Kirk WELLINGTON,1,2020-01-21,2020-01-29,124
585,585,585,Seymour,1,2020-01-21,2020-01-29,125
586,586,586,Lol Ever,1,2020-01-21,2020-01-29,126
587,587,587,ScottyfromMarketing,1,2020-01-21,2020-01-29,127
588,588,588,Darwin,1,2020-01-21,2020-01-29,128
589,589,589,Day,1,2020-01-21,2020-01-29,129
590,590,590,Trump,1,2020-01-21,2020-01-29,130
591,591,591,May,1,2020-01-21,2020-01-29,131
592,592,592,Katrn Jakobsdttir,1,2020-01-21,2020-01-29,132
593,593,593,httpstcoAkZN1Cif25 Add,1,2020-01-21,2020-01-29,133
594,594,594,Assad,1,2020-01-21,2020-01-29,134
595,595,595,Photo IANS,1,2020-01-21,2020-01-29,135
596,596,596,MASKS  ,1,2020-01-21,2020-01-29,136
597,597,597,Sebastian Kurz,1,2020-01-21,2020-01-29,137
598,598,598,  LabourCentreleft,1,2020-01-21,2020-01-29,138
599,599,599,  Government,1,2020-01-21,2020-01-29,139
600,600,600,Melson Mandela FDR,1,2020-01-21,2020-01-29,140
601,601,601,Alice Barr Picture,1,2020-01-21,2020-01-29,141
602,602,602,Andrew Little,1,2020-01-21,2020-01-29,142
603,603,603,Pak,1,2020-01-21,2020-01-29,143
604,604,604,Hadapi Pemilihan Umum,1,2020-01-21,2020-01-29,144
605,605,605,Hubble Bron,1,2020-01-21,2020-01-29,145
606,606,606,Thks,1,2020-01-21,2020-01-29,146
607,607,607,httpstcoiYhf88aRfn Barnaby,1,2020-01-21,2020-01-29,147
608,608,608,Rob Warriner,1,2020-01-21,2020-01-29,148
609,609,609,Speak,1,2020-01-21,2020-01-29,149
610,610,610,httpstcoy7WUfiPG5n,1,2020-01-21,2020-01-29,150
611,611,611,Netanyahu,1,2020-01-21,2020-01-29,151
612,612,612,Yang Pete,1,2020-01-21,2020-01-29,152
613,613,613,AUNZ Desk PM,1,2020-01-21,2020-01-29,153
614,614,614,Jeremy,1,2020-01-21,2020-01-29,154
615,615,615,  Love,1,2020-01-21,2020-01-29,155
616,616,616,BSL500,1,2020-01-21,2020-01-29,156
617,617,617,Kept,1,2020-01-21,2020-01-29,157
618,618,618,Yeh,1,2020-01-21,2020-01-29,158
619,619,619,  Lets,1,2020-01-21,2020-01-29,159
620,620,620,NouvelleZelande La,1,2020-01-21,2020-01-29,160
621,621,621,Colon Coronavirus,1,2020-01-21,2020-01-29,161
622,622,622,New Zealanders,1,2020-01-21,2020-01-29,162
623,623,623,Nelson,1,2020-01-21,2020-01-29,163
624,624,624,Ihumatao PS,1,2020-01-21,2020-01-29,164
625,625,625,Bob Jones,1,2020-01-21,2020-01-29,165
626,626,626,Nay,1,2020-01-21,2020-01-29,166
627,627,627,  Steyer,1,2020-01-21,2020-01-29,167
628,628,628,Marijuana,1,2020-01-21,2020-01-29,168
629,629,629,Premierministerin  ,1,2020-01-21,2020-01-29,169
630,630,630,Tory  ,1,2020-01-21,2020-01-29,170
631,631,631,ScoMo,1,2020-01-21,2020-01-29,171
632,632,632,  Bloomberg,1,2020-01-21,2020-01-29,172
633,633,633,Bloomberg,1,2020-01-21,2020-01-29,173
634,634,634,Muldoon,1,2020-01-21,2020-01-29,174
635,635,635,Homeless Housing Kiwibuild,1,2020-01-21,2020-01-29,175
636,636,636,Andrs Manuel Lpez Obrador Sanna,1,2020-01-21,2020-01-29,176
637,637,637,Winston Churchill,1,2020-01-21,2020-01-29,177
638,638,638,  Dear ,1,2020-01-21,2020-01-29,178
639,639,639,Emmanuel Macron,1,2020-01-21,2020-01-29,179
640,640,640,Hang,1,2020-01-21,2020-01-29,180
641,641,641,Every Kiwi,1,2020-01-21,2020-01-29,181
642,642,642,Greta Thunberg,1,2020-01-21,2020-01-29,182
643,643,643,sPHONE,1,2020-01-21,2020-01-29,183
644,644,644,Cali,1,2020-01-21,2020-01-29,184
645,645,645,Merkel  ,1,2020-01-21,2020-01-29,185
646,646,646,Ihumtao,1,2020-01-21,2020-01-29,186
647,647,647,Golriz,1,2020-01-21,2020-01-29,187
648,648,648,Retrouvez,1,2020-01-21,2020-01-29,188
649,649,649,Behrouz Boochani,1,2020-01-21,2020-01-29,189
650,650,650,Matthew Medically,1,2020-01-21,2020-01-29,190
651,651,651,Ketat,1,2020-01-21,2020-01-29,191
652,652,652,HumanRights OhCanada,1,2020-01-21,2020-01-29,192
653,653,653,ClimateAction Hshaha,1,2020-01-21,2020-01-29,193
654,654,654,Judaic,1,2020-01-21,2020-01-29,194
655,655,655,Ms Kaye,1,2020-01-21,2020-01-29,195
656,656,656,Nieuwsblik httpstcoCZ5HHzp62c De NieuwZeelandse,1,2020-01-21,2020-01-29,196
657,657,657,Zeeland  ,1,2020-01-21,2020-01-29,197
658,658,658,Imagine,1,2020-01-21,2020-01-29,198
659,659,659, Ardens,1,2020-01-21,2020-01-29,199
660,660,660,Jos Mujica,1,2020-01-21,2020-01-29,200
661,661,661,httpstcoj9nnNn2ujl,1,2020-01-21,2020-01-29,201
662,662,662,Stanley Cohen,1,2020-01-21,2020-01-29,202
663,663,663,Michael Woodhouses,1,2020-01-21,2020-01-29,203
664,664,664,Jones,1,2020-01-21,2020-01-29,204
665,665,665,Zelensky,1,2020-01-21,2020-01-29,205
666,666,666, httpstcoh2ZLhLPfWj,1,2020-01-21,2020-01-29,206
667,667,667,Nasty,1,2020-01-21,2020-01-29,207
668,668,668,Labours,1,2020-01-21,2020-01-29,208
669,669,669,Aussie,1,2020-01-21,2020-01-29,209
670,670,670,Tulsi,1,2020-01-21,2020-01-29,210
671,671,671,Birth Tourists,1,2020-01-21,2020-01-29,211
672,672,672,Wish,1,2020-01-21,2020-01-29,212
673,673,673,Kembali Calonkan Diri,1,2020-01-21,2020-01-29,213
674,674,674,httpstcofb5M3Adsdd httpstcoVU24wTgJ1M Which,1,2020-01-21,2020-01-29,214
675,675,675,Angela Merkel Yang,1,2020-01-21,2020-01-29,215
676,676,676,Scott Morrisons,1,2020-01-21,2020-01-29,216
677,677,677,Warren Merkel Yang,1,2020-01-21,2020-01-29,217
678,678,678,HelpSyrianAnimalsNOW,1,2020-01-21,2020-01-29,218
679,679,679,John Howard,1,2020-01-21,2020-01-29,219
680,680,680,Justin Trudeau Buttigieg,1,2020-01-21,2020-01-29,220
681,681,681,Selandia Baru,1,2020-01-21,2020-01-29,221
682,682,682,Combine,1,2020-01-21,2020-01-29,222
683,683,683,Oprah Winfrey,1,2020-01-21,2020-01-29,223
685,685,685,  Exposed,1,2020-01-21,2020-01-29,224
686,686,686, ,2,2020-02-11,2020-02-19,1
687,687,687, ,12,2020-02-21,2020-02-29,1
688,688,688,Ijumaa Februari,2,2020-02-21,2020-02-29,2
689,689,689,Mgonjwa,2,2020-02-21,2020-02-29,3
690,690,690,Waziri Mkuu,1,2020-02-21,2020-02-29,4
691,691,691, ,21,2020-03-01,2020-03-09,1
692,692,692,Clark,1,2020-03-01,2020-03-09,2
693,693,693, s,1,2020-03-01,2020-03-09,3
694,694,694,NZders,1,2020-03-01,2020-03-09,4
695,695,695,Dr Juliet Gerrard,1,2020-03-01,2020-03-09,5
696,696,696,Mrena,1,2020-03-01,2020-03-09,6
697,697,697,Covid 19,1,2020-03-01,2020-03-09,7
698,698,698,Ban,1,2020-03-01,2020-03-09,8
699,699,699,httpstcoVzBaA7aVL6 httpstcokMvb30FOy9 Coronavirus,1,2020-03-01,2020-03-09,9
700,700,700,httpstco1iXWiceqVB,1,2020-03-01,2020-03-09,10
701,701,701,David Clark,1,2020-03-01,2020-03-09,11
702,702,702, ,71,2020-03-11,2020-03-19,1
703,703,703,Covid19 Done,4,2020-03-11,2020-03-19,2
704,704,704,Kiwis,3,2020-03-11,2020-03-19,3
705,705,705,Aus,3,2020-03-11,2020-03-19,4
706,706,706, s,2,2020-03-11,2020-03-19,5
707,707,707,Trump,2,2020-03-11,2020-03-19,6
708,708,708,Breaking PM,1,2020-03-11,2020-03-19,7
709,709,709,Shut,1,2020-03-11,2020-03-19,8
710,710,710,Siouxsie Wiles Join,1,2020-03-11,2020-03-19,9
711,711,711,Morrison Lift,1,2020-03-11,2020-03-19,10
712,712,712, 2019COVID19,1,2020-03-11,2020-03-19,11
713,713,713,La Premire,1,2020-03-11,2020-03-19,12
714,714,714,Scott Morrisons,1,2020-03-11,2020-03-19,13
715,715,715,Covid19 Watch,1,2020-03-11,2020-03-19,14
716,716,716,Flatten,1,2020-03-11,2020-03-19,15
717,717,717,Grant Robetson Were,1,2020-03-11,2020-03-19,16
718,718,718,Mrena,1,2020-03-11,2020-03-19,17
719,719,719, s Covid 19,1,2020-03-11,2020-03-19,18
720,720,720,Aussie PM Scomo,1,2020-03-11,2020-03-19,19
721,721,721,Lockdownaustralia CloseTheSchools,1,2020-03-11,2020-03-19,20
722,722,722,Trudeau,1,2020-03-11,2020-03-19,21
723,723,723, Covid19,1,2020-03-11,2020-03-19,22
724,724,724,Boris httpstco2jZ1QIGtN1,1,2020-03-11,2020-03-19,23
725,725,725,Gallipoli Aac Day,1,2020-03-11,2020-03-19,24
726,726,726, ,370,2020-03-21,2020-03-29,1
727,727,727, s,44,2020-03-21,2020-03-29,2
728,728,728,Sam Clench Clarity,28,2020-03-21,2020-03-29,3
729,729,729,Covid 19,20,2020-03-21,2020-03-29,4
730,730,730,John Key,19,2020-03-21,2020-03-29,5
731,731,731,Kiwis,11,2020-03-21,2020-03-29,6
732,732,732,Grant Robertson,7,2020-03-21,2020-03-29,7
733,733,733,Winston Peters COVID19,5,2020-03-21,2020-03-29,8
734,734,734,Act,5,2020-03-21,2020-03-29,9
735,735,735,de Nueva,5,2020-03-21,2020-03-29,10
736,736,736,PM  ,4,2020-03-21,2020-03-29,11
737,737,737,Kiwis Home Sign the,4,2020-03-21,2020-03-29,12
738,738,738,Alert Level,3,2020-03-21,2020-03-29,13
739,739,739,Kiwis New Zealanders,3,2020-03-21,2020-03-29,14
740,740,740,Boris Johnson,3,2020-03-21,2020-03-29,15
741,741,741,Scott Morrison,3,2020-03-21,2020-03-29,16
742,742,742,Matthew Hooton,3,2020-03-21,2020-03-29,17
743,743,743,Yeni Zelanda,3,2020-03-21,2020-03-29,18
744,744,744,over70s,2,2020-03-21,2020-03-29,19
745,745,745,Aus,2,2020-03-21,2020-03-29,20
746,746,746,Trump,2,2020-03-21,2020-03-29,21
747,747,747,Boris,2,2020-03-21,2020-03-29,22
748,748,748,  Act,2,2020-03-21,2020-03-29,23
749,749,749,CHILD,1,2020-03-21,2020-03-29,24
750,750,750,Johnson,1,2020-03-21,2020-03-29,25
751,751,751,Nuova Zelanda,1,2020-03-21,2020-03-29,26
752,752,752,ScumMos,1,2020-03-21,2020-03-29,27
753,753,753,Whakaari,1,2020-03-21,2020-03-29,28
754,754,754,Covid,1,2020-03-21,2020-03-29,29
755,755,755,Results Covid,1,2020-03-21,2020-03-29,30
756,756,756,Donald Trumpnevermind,1,2020-03-21,2020-03-29,31
757,757,757,PM ,1,2020-03-21,2020-03-29,32
758,758,758,Angela Merkel,1,2020-03-21,2020-03-29,33
759,759,759,Coronaaustralia,1,2020-03-21,2020-03-29,34
760,760,760, BeKind,1,2020-03-21,2020-03-29,35
761,761,761,httpstco4ZZKAeRz49 Covid19 PM,1,2020-03-21,2020-03-29,36
762,762,762,Says,1,2020-03-21,2020-03-29,37
763,763,763,205e,1,2020-03-21,2020-03-29,38
764,764,764,httpstcoX9c9yGpjIT,1,2020-03-21,2020-03-29,39
765,765,765,Winston Peters,1,2020-03-21,2020-03-29,40
766,766,766,Nova Zelandia ,1,2020-03-21,2020-03-29,41
767,767,767,Ashley Bloomfield,1,2020-03-21,2020-03-29,42
768,768,768,Matter Leadership,1,2020-03-21,2020-03-29,43
769,769,769,Behave,1,2020-03-21,2020-03-29,44
770,770,770,COVID2019 Covid19,1,2020-03-21,2020-03-29,45
771,771,771,Glad,1,2020-03-21,2020-03-29,46
772,772,772,Yay,1,2020-03-21,2020-03-29,47
773,773,773,httpstcouF0vBDT2ZZ,1,2020-03-21,2020-03-29,48
774,774,774,   ,1,2020-03-21,2020-03-29,49
776,776,776,httpstcoMKZKqptGgK Looks,1,2020-03-21,2020-03-29,50
777,777,777,httpstcoSOzNo2G83M httpstcolUleLjdGSU,1,2020-03-21,2020-03-29,51
778,778,778, 2019COVID19,1,2020-03-21,2020-03-29,52
779,779,779,al Former,1,2020-03-21,2020-03-29,53
780,780,780,Atm,1,2020-03-21,2020-03-29,54
781,781,781,Nowa Zelandia,1,2020-03-21,2020-03-29,55
782,782,782,  Covid19 Golly,1,2020-03-21,2020-03-29,56
783,783,783,Nova Zelndia,1,2020-03-21,2020-03-29,57
784,784,784,Live  ,1,2020-03-21,2020-03-29,58
785,785,785,Jumlah,1,2020-03-21,2020-03-29,59
786,786,786,Geoblock,1,2020-03-21,2020-03-29,60
787,787,787,Coronavirus  ,1,2020-03-21,2020-03-29,61
788,788,788,httpstcoSOzNo2G83M Covid19,1,2020-03-21,2020-03-29,62
789,789,789,Covid19 Alertlevels,1,2020-03-21,2020-03-29,63
790,790,790,Newshub httpstcohy8XldwGUZ Covid19 PM,1,2020-03-21,2020-03-29,64
791,791,791,  COVID19 httpstcoHsdfvyeoHX Act,1,2020-03-21,2020-03-29,65
792,792,792,Lockdown ,1,2020-03-21,2020-03-29,66
793,793,793,httpstcoblHbQ2IzLz Nueva,1,2020-03-21,2020-03-29,67
794,794,794,PM ,1,2020-03-21,2020-03-29,68
795,795,795,Nelson,1,2020-03-21,2020-03-29,69
796,796,796,VIA Act,1,2020-03-21,2020-03-29,70
797,797,797,Ozs,1,2020-03-21,2020-03-29,71
798,798,798,Claire Trevett,1,2020-03-21,2020-03-29,72
799,799,799,Lockdownaustralia,1,2020-03-21,2020-03-29,73
800,800,800,Watch s,1,2020-03-21,2020-03-29,74
801,801,801,Newshub Statesmanlike,1,2020-03-21,2020-03-29,75
802,802,802,Sticking,1,2020-03-21,2020-03-29,76
803,803,803,Covid Covid19 Prime,1,2020-03-21,2020-03-29,77
804,804,804,Covid As,1,2020-03-21,2020-03-29,78
805,805,805,Kiwis Home,1,2020-03-21,2020-03-29,79
806,806,806,Aus Gov,1,2020-03-21,2020-03-29,80
807,807,807,httpstcoZr6SPHpbtI,1,2020-03-21,2020-03-29,81
808,808,808,Soros,1,2020-03-21,2020-03-29,82
809,809,809,Johnson  ,1,2020-03-21,2020-03-29,83
810,810,810,httpstco2tnmnCFYei,1,2020-03-21,2020-03-29,84
811,811,811,Johnny  ,1,2020-03-21,2020-03-29,85
812,812,812,Tues,1,2020-03-21,2020-03-29,86
813,813,813,httpstcoPjJP7gKSaQ Impressive,1,2020-03-21,2020-03-29,87
814,814,814,Seriously,1,2020-03-21,2020-03-29,88
815,815,815,Zelanda Luego de,1,2020-03-21,2020-03-29,89
816,816,816,  We,1,2020-03-21,2020-03-29,90
817,817,817,Covid19 Schools,1,2020-03-21,2020-03-29,91
818,818,818,Morrison,1,2020-03-21,2020-03-29,92
819,819,819,COVID19Aus COVID19au Covid19,1,2020-03-21,2020-03-29,93
820,820,820,  Covid19 PM  ,1,2020-03-21,2020-03-29,94
821,821,821,NewZealand,1,2020-03-21,2020-03-29,95
822,822,822,Read,1,2020-03-21,2020-03-29,96
823,823,823,Alaxs,1,2020-03-21,2020-03-29,97
824,824,824, Coronavirus,1,2020-03-21,2020-03-29,98
825,825,825, ,184,2020-04-01,2020-04-09,1
826,826,826, s,41,2020-04-01,2020-04-09,2
827,827,827,Easter Bunny,37,2020-04-01,2020-04-09,3
828,828,828,Tooth Fairy,34,2020-04-01,2020-04-09,4
829,829,829,Covid 19,28,2020-04-01,2020-04-09,5
830,830,830,Ashley Bloomfield,16,2020-04-01,2020-04-09,6
831,831,831,Fairy Easter Bunny,13,2020-04-01,2020-04-09,7
832,832,832,Matthew Hooton Save,10,2020-04-01,2020-04-09,8
833,833,833,Alastair,9,2020-04-01,2020-04-09,9
834,834,834,David Clark,7,2020-04-01,2020-04-09,10
835,835,835,Rt Hon,5,2020-04-01,2020-04-09,11
836,836,836,PM  ,5,2020-04-01,2020-04-09,12
837,837,837,Tony Blairs,4,2020-04-01,2020-04-09,13
838,838,838,Zoom,4,2020-04-01,2020-04-09,14
839,839,839,Winston Peters,4,2020-04-01,2020-04-09,15
840,840,840,Nick Ferrari,3,2020-04-01,2020-04-09,16
841,841,841,Clark,3,2020-04-01,2020-04-09,17
842,842,842,Cindy,2,2020-04-01,2020-04-09,18
843,843,843,Dr Ashley Bloomfield,2,2020-04-01,2020-04-09,19
844,844,844,  NewZealand,2,2020-04-01,2020-04-09,20
845,845,845,  Tooth Fairy,2,2020-04-01,2020-04-09,21
846,846,846,Trump,2,2020-04-01,2020-04-09,22
847,847,847,Derek Cheng,2,2020-04-01,2020-04-09,23
848,848,848,Nigel Latta,2,2020-04-01,2020-04-09,24
849,849,849,  Ashley Bloomfield,2,2020-04-01,2020-04-09,25
850,850,850,Mike Bush,2,2020-04-01,2020-04-09,26
851,851,851,Easter,2,2020-04-01,2020-04-09,27
852,852,852,de Nueva,2,2020-04-01,2020-04-09,28
853,853,853,Angela Merkel,2,2020-04-01,2020-04-09,29
854,854,854,de Pques,2,2020-04-01,2020-04-09,30
855,855,855, s Update,2,2020-04-01,2020-04-09,31
856,856,856,Yeni Zelanda,2,2020-04-01,2020-04-09,32
857,857,857,  Bernie,1,2020-04-01,2020-04-09,33
858,858,858,Bernie Health,1,2020-04-01,2020-04-09,34
859,859,859,Kiwis,1,2020-04-01,2020-04-09,35
860,860,860,Boris Johnson,1,2020-04-01,2020-04-09,36
862,862,862,httpstcojyQU4VlOSq Covid 19,1,2020-04-01,2020-04-09,37
863,863,863,Join,1,2020-04-01,2020-04-09,38
864,864,864,Nicola Sturgeon,1,2020-04-01,2020-04-09,39
865,865,865,httpstcoe4ENhDLp5F Covid,1,2020-04-01,2020-04-09,40
866,866,866,Dunedin,1,2020-04-01,2020-04-09,41
867,867,867, sokaa,1,2020-04-01,2020-04-09,42
