,word,frequency,start_date,end_date
6502,UK Los,1,2020-11-01,2020-11-09
6503,the Opposition Marcus,1,2020-11-01,2020-11-09
6504,DJT,1,2020-11-01,2020-11-09
6505,Uturn,1,2020-11-01,2020-11-09
6506,Boris Johnson Daily Mail Online Exaggerating,1,2020-11-01,2020-11-09
6507,the General Election,1,2020-11-01,2020-11-09
6508,Ill,1,2020-11-01,2020-11-09
6509,Oophf Its,1,2020-11-01,2020-11-09
6510,Novembre Les,1,2020-11-01,2020-11-09
6511,First Covid,1,2020-11-01,2020-11-09
6512,TrumpFarage,1,2020-11-01,2020-11-09
6513,C50000,1,2020-11-01,2020-11-09
6514,httpstcooq9xeQD9ew,1,2020-11-01,2020-11-09
6515,ToryI,1,2020-11-01,2020-11-09
6516,Protecting the NHS Unemployment Bankruptcies Poverty House,1,2020-11-01,2020-11-09
6517,CPS,1,2020-11-01,2020-11-09
6518,the White House Trump,1,2020-11-01,2020-11-09
6519,Project MKUltraManchurian Candidate,1,2020-11-01,2020-11-09
6520,Nightingale Units,1,2020-11-01,2020-11-09
6521,Covids,1,2020-11-01,2020-11-09
6522,VE,1,2020-11-01,2020-11-09
6523,SundayThoughts BrexitReality,1,2020-11-01,2020-11-09
6524,BorisJohnson Uturning Covid,1,2020-11-01,2020-11-09
6525,BidenHarris,1,2020-11-01,2020-11-09
6526,JaredKushner,1,2020-11-01,2020-11-09
6527,Project,1,2020-11-01,2020-11-09
6528,Sturgeon Completely,1,2020-11-01,2020-11-09
6529,BorisOut,1,2020-11-01,2020-11-09
6530,England UE,1,2020-11-01,2020-11-09
6531,SecondWave,1,2020-11-01,2020-11-09
6532,Mandate,1,2020-11-01,2020-11-09
6533,Boris Johnson Daily Mail Online httpstcozYKbvAPgFs,1,2020-11-01,2020-11-09
6534,Health Passports,1,2020-11-01,2020-11-09
6535,Covid19 Court,1,2020-11-01,2020-11-09
6536,NOW,1,2020-11-01,2020-11-09
6537,App,1,2020-11-01,2020-11-09
6538,JoeBiden,1,2020-11-01,2020-11-09
6539,a Subdural Haematoma,1,2020-11-01,2020-11-09
6540,Carries,1,2020-11-01,2020-11-09
6541,Toilet Roll,1,2020-11-01,2020-11-09
6542,Brexit UC Legal Aid Covid19 and,1,2020-11-01,2020-11-09
6543,Inglaterra,1,2020-11-01,2020-11-09
6544,Country,1,2020-11-01,2020-11-09
6545,Postpone Brexit,1,2020-11-01,2020-11-09
6546,Theresa Mays,1,2020-11-01,2020-11-09
6547,Boris Dominic,1,2020-11-01,2020-11-09
6548,lockdown2uk,1,2020-11-01,2020-11-09
6549,KateMiddleton,1,2020-11-01,2020-11-09
6550,Exaggerated,1,2020-11-01,2020-11-09
6551,Time,1,2020-11-01,2020-11-09
6552,Unity Collaboration FFBInclusion,1,2020-11-01,2020-11-09
6553,the Covid Challenge,1,2020-11-01,2020-11-09
6554,DAVOS,1,2020-11-01,2020-11-09
6555,Uturns,1,2020-11-01,2020-11-09
6556,Guidance,1,2020-11-01,2020-11-09
6557,the Royal Family,1,2020-11-01,2020-11-09
6558,httpstco2pxSPAwHrj Covid,1,2020-11-01,2020-11-09
6559,FSM,1,2020-11-01,2020-11-09
6560,httpstcoSoLYFq4fjs httpstcoju4Dp9nHAN,1,2020-11-01,2020-11-09
6561,FINANCIAL TIMES,1,2020-11-01,2020-11-09
6562,Nov 8 Medics,1,2020-11-01,2020-11-09
6563,Boris Johnson Daily Mail Online httpstcooZNI2DWtoS,1,2020-11-01,2020-11-09
6564,Daily Mirror,1,2020-11-01,2020-11-09
6565,ToryBrexit,1,2020-11-01,2020-11-09
6566,Oxford,1,2020-11-01,2020-11-09
6567,Boris Johnson Daily Mail Online httpstcoSZSLbYIJqS,1,2020-11-01,2020-11-09
6568,Boris Johnson Daily Mail Online httpstcoAuqGL4P8pL,1,2020-11-01,2020-11-09
6569,EC,1,2020-11-01,2020-11-09
6570,the Doctors and Nurses,1,2020-11-01,2020-11-09
6571,Champagne,1,2020-11-01,2020-11-09
6572,GUARDIAN,1,2020-11-01,2020-11-09
6573,DEATH,1,2020-11-01,2020-11-09
6574,Liverpool Les,1,2020-11-01,2020-11-09
6575,TheIndependent,1,2020-11-01,2020-11-09
6576,Fail to Prepare Prepare,1,2020-11-01,2020-11-09
6577,Maxwell Sunak,1,2020-11-01,2020-11-09
6578,ToryCorruption,1,2020-11-01,2020-11-09
6579,the Welsh Government BorisNext,1,2020-11-01,2020-11-09
6580,Covid General Election,1,2020-11-01,2020-11-09
6581,Johnson President Please,1,2020-11-01,2020-11-09
6582,the Met Police,1,2020-11-01,2020-11-09
6583,NHS England,1,2020-11-01,2020-11-09
6584,CRISIS,1,2020-11-01,2020-11-09
6585,Marcus Rashford,1,2020-11-01,2020-11-09
6586,Compulsory,1,2020-11-01,2020-11-09
6587,KP Forget,1,2020-11-01,2020-11-09
6588,Edinburgh UK USA Trump Coronavirus Covid Glasgow,1,2020-11-01,2020-11-09
6589,CONservatives Brexit,1,2020-11-01,2020-11-09
6590,Trump Loons,1,2020-11-01,2020-11-09
6591,RNA,1,2020-11-01,2020-11-09
6592,CouvreFeu,1,2020-11-01,2020-11-09
6593,NOOOOOOOOOOOOOOOOOOOOOOOO,1,2020-11-01,2020-11-09
6594,Solo,1,2020-11-01,2020-11-09
6595,COVID Tha,1,2020-11-01,2020-11-09
6596,PIP,1,2020-11-01,2020-11-09
6597,Trump covid1984,1,2020-11-01,2020-11-09
6598,FEW,1,2020-11-01,2020-11-09
6599,Bank of England,1,2020-11-01,2020-11-09
6600,the World Economic Forum,1,2020-11-01,2020-11-09
6601,the Union Your USA,1,2020-11-01,2020-11-09
6602,LockdownsKill NationalLockdown,1,2020-11-01,2020-11-09
6603,DailyMail Les,1,2020-11-01,2020-11-09
6604,BidenHarris2020 CorbynWasRight COVID,1,2020-11-01,2020-11-09
6605,Treasury,1,2020-11-01,2020-11-09
6606,AngeleMerkel,1,2020-11-01,2020-11-09
6607,ITU,1,2020-11-01,2020-11-09
6608,ChlorinatedChicken,1,2020-11-01,2020-11-09
6609,DESPISE,1,2020-11-01,2020-11-09
6610,ESA,1,2020-11-01,2020-11-09
6611,ACTUAL,1,2020-11-01,2020-11-09
6612,TheGuardian Guardian,1,2020-11-01,2020-11-09
6613,Oxygen,1,2020-11-01,2020-11-09
6614,Telegraph,1,2020-11-01,2020-11-09
6615,Amazon,1,2020-11-01,2020-11-09
6616,RACISM HATE,1,2020-11-01,2020-11-09
6617,INDEPENDENT,1,2020-11-01,2020-11-09
6618,the British,1,2020-11-01,2020-11-09
6619,Pfeffel ToryIncompetence,1,2020-11-01,2020-11-09
6620,KeirStarmer,1,2020-11-01,2020-11-09
6621,Crown,1,2020-11-01,2020-11-09
6622,Covid Stats Tories,1,2020-11-01,2020-11-09
6623,Ravana Peacefool,1,2020-11-01,2020-11-09
6624,GNI,163,2020-11-11,2020-11-19
6625,UKAid,163,2020-11-11,2020-11-19
6626,BorisJohnson,14,2020-11-11,2020-11-19
6627,PPE,13,2020-11-11,2020-11-19
6628,SNP,8,2020-11-11,2020-11-19
6629,EU,8,2020-11-11,2020-11-19
6630,Covid19,7,2020-11-11,2020-11-19
6631,the Commons Public Accounts Committee,4,2020-11-11,2020-11-19
6632,Covid,4,2020-11-11,2020-11-19
6633,Lockdown,4,2020-11-11,2020-11-19
6634,NHS,3,2020-11-11,2020-11-19
6635,UKEU,3,2020-11-11,2020-11-19
6636,the Green Party,3,2020-11-11,2020-11-19
6637,Govt,3,2020-11-11,2020-11-19
6638,BBC,3,2020-11-11,2020-11-19
6639,Parliament,3,2020-11-11,2020-11-19
6640,BBC News,3,2020-11-11,2020-11-19
6641,WTO,2,2020-11-11,2020-11-19
6642,Rossindell,2,2020-11-11,2020-11-19
6643,ToriesOut,2,2020-11-11,2020-11-19
6644,NOW,2,2020-11-11,2020-11-19
6645,the Youth Investment Fund,2,2020-11-11,2020-11-19
6646,ToryCorruption,2,2020-11-11,2020-11-19
6647,ICU,2,2020-11-11,2020-11-19
6648,GreenIndustrialRevolution,2,2020-11-11,2020-11-19
6649,the World Economic Forum,2,2020-11-11,2020-11-19
6650,BackYouth,2,2020-11-11,2020-11-19
6651,Time,2,2020-11-11,2020-11-19
6652,FFS,2,2020-11-11,2020-11-19
6653,Eu,2,2020-11-11,2020-11-19
6654,BLM,2,2020-11-11,2020-11-19
6655,the House of Commons,2,2020-11-11,2020-11-19
6656,Guardian,2,2020-11-11,2020-11-19
6657,Electric,1,2020-11-11,2020-11-19
6658,Heerak,1,2020-11-11,2020-11-19
6659,News 529,1,2020-11-11,2020-11-19
6660,httpstco93jfUofjxn,1,2020-11-11,2020-11-19
6661,Autopsy,1,2020-11-11,2020-11-19
6662,FPR,1,2020-11-11,2020-11-19
6663,Dec Glasgow,1,2020-11-11,2020-11-19
6664,Scotland Nicola Sturgeon,1,2020-11-11,2020-11-19
6665,The Green Party,1,2020-11-11,2020-11-19
6666,RishiSunak,1,2020-11-11,2020-11-19
6667,FreedomOfSpeech,1,2020-11-11,2020-11-19
6668,SoftBank Beirut XiJinping TikTok,1,2020-11-11,2020-11-19
6669,NWO,1,2020-11-11,2020-11-19
6670,DAILY STAR httpstcoDw178aBe7w,1,2020-11-11,2020-11-19
6671,German Army,1,2020-11-11,2020-11-19
6672,Good Law Project,1,2020-11-11,2020-11-19
6673,INFECTION,1,2020-11-11,2020-11-19
6674,Response,1,2020-11-11,2020-11-19
6675,httpstcoCGpXX0du3F Design,1,2020-11-11,2020-11-19
6676,SUN,1,2020-11-11,2020-11-19
6677,Nursing Homes QUEH Edinburgh Sick Kids,1,2020-11-11,2020-11-19
6678,THE FUCKING SEA,1,2020-11-11,2020-11-19
6679,TheSun Queen,1,2020-11-11,2020-11-19
6680,Project,1,2020-11-11,2020-11-19
6681,the Labour Party,1,2020-11-11,2020-11-19
6682,Hemogenyx,1,2020-11-11,2020-11-19
6683,AprilMay,1,2020-11-11,2020-11-19
6684,Bridge,1,2020-11-11,2020-11-19
6685,Scotland Cancer,1,2020-11-11,2020-11-19
6686,BBC ITV,1,2020-11-11,2020-11-19
6687,TheGuardian Guardian,1,2020-11-11,2020-11-19
6688,GovWhitmer,1,2020-11-11,2020-11-19
6689,UK Tax Payer,1,2020-11-11,2020-11-19
6690,Scexit,1,2020-11-11,2020-11-19
6691,ADR,1,2020-11-11,2020-11-19
6692,Honest,1,2020-11-11,2020-11-19
6693,New World Order,1,2020-11-11,2020-11-19
6694,Polymerase Chain Reaction,1,2020-11-11,2020-11-19
6695,BarnardCastle Mylittlecrony Cronyism,1,2020-11-11,2020-11-19
6696,UKlockdown BorisJohnson PrivateEye httpstcoVIUJ4E0BwA,1,2020-11-11,2020-11-19
6697,BBC LolId,1,2020-11-11,2020-11-19
6698,Brexit LIES,1,2020-11-11,2020-11-19
6699,httpstcoUixO9ER9Qn,1,2020-11-11,2020-11-19
6700,GreatReset,1,2020-11-11,2020-11-19
6701,CDC,1,2020-11-11,2020-11-19
6702,Inhumane Death,1,2020-11-11,2020-11-19
6703,Gates,1,2020-11-11,2020-11-19
6704,SCAMDEMIC2020,1,2020-11-11,2020-11-19
6705,the Leader of the Opposition,1,2020-11-11,2020-11-19
6706,LIE,1,2020-11-11,2020-11-19
6707,Media,1,2020-11-11,2020-11-19
6708,COVIDIOTS KeirStarmer,1,2020-11-11,2020-11-19
6709,COVIDriddled,1,2020-11-11,2020-11-19
6710,Opinion What Boris Johnsons COVID,1,2020-11-11,2020-11-19
6711,BIGGEST,1,2020-11-11,2020-11-19
6712,THE LOG ON UR SHOULDER,1,2020-11-11,2020-11-19
6713,Suspect,1,2020-11-11,2020-11-19
6714,EUA,1,2020-11-11,2020-11-19
6715,Dear Govt,1,2020-11-11,2020-11-19
6716,MUST,1,2020-11-11,2020-11-19
6717,AsiaPacific,1,2020-11-11,2020-11-19
6718,ClwydSouth,1,2020-11-11,2020-11-19
6719,BrexitExtension,1,2020-11-11,2020-11-19
6720,SPOT ON SNP,1,2020-11-11,2020-11-19
6721,the Cummings Cain,1,2020-11-11,2020-11-19
6722,Best Green,1,2020-11-11,2020-11-19
6723,THESE GUYS SHOULD,1,2020-11-11,2020-11-19
6724,the Covid Scam,1,2020-11-11,2020-11-19
6725,FEE,1,2020-11-11,2020-11-19
6726,CovidVaccine,1,2020-11-11,2020-11-19
6727,Labour Party Supporter,1,2020-11-11,2020-11-19
6728,Coronavirus,1,2020-11-11,2020-11-19
6729,TrumpOut,1,2020-11-11,2020-11-19
6730,Misery,1,2020-11-11,2020-11-19
6731,LiarJohnson,1,2020-11-11,2020-11-19
6732,Covid PHE,1,2020-11-11,2020-11-19
6733,AntiVax,1,2020-11-11,2020-11-19
6734,Boris Johnsons,1,2020-11-11,2020-11-19
6735,COVID,1,2020-11-11,2020-11-19
6736,District Nurses,1,2020-11-11,2020-11-19
6737,PublicHealth,1,2020-11-11,2020-11-19
6738,Premire,1,2020-11-11,2020-11-19
6739,England UE,1,2020-11-11,2020-11-19
6740,Govt StayHome StaySafe NHS Hilarious,1,2020-11-11,2020-11-19
6741,AKA,1,2020-11-11,2020-11-19
6742,BBCBreakfast,1,2020-11-11,2020-11-19
6743,Nicola Sturgeon,1,2020-11-11,2020-11-19
6744,PCR,1,2020-11-11,2020-11-19
6745,Ddeaf,1,2020-11-11,2020-11-19
6746,JRM,1,2020-11-11,2020-11-19
6747,SAVE,1,2020-11-11,2020-11-19
6748,Enfield,1,2020-11-11,2020-11-19
6749,the Conservative Party,1,2020-11-11,2020-11-19
6750,Deffo,1,2020-11-11,2020-11-19
6751,Global,1,2020-11-11,2020-11-19
6752,FTSE,1,2020-11-11,2020-11-19
6753,ClimateEmergency,1,2020-11-11,2020-11-19
6754,Medical Biotechnology,1,2020-11-11,2020-11-19
6755,CAT,1,2020-11-11,2020-11-19
6756,Fury,1,2020-11-11,2020-11-19
6757,TheIndependent,1,2020-11-11,2020-11-19
6758,BrexitCovid,1,2020-11-11,2020-11-19
6759,Maxwell Sunak,1,2020-11-11,2020-11-19
6760,Schwab Project,1,2020-11-11,2020-11-19
6761,ForgottenLtd,1,2020-11-11,2020-11-19
6762,ForeignAid,1,2020-11-11,2020-11-19
6763,LFT,1,2020-11-11,2020-11-19
6764,SkyNews MPs,1,2020-11-11,2020-11-19
6765,Covid Except,1,2020-11-11,2020-11-19
6766,PCT,1,2020-11-11,2020-11-19
6767,DEATHS,1,2020-11-11,2020-11-19
6768,XR,1,2020-11-11,2020-11-19
6769,the Indian Space Programme,1,2020-11-11,2020-11-19
6770,DAILY EXPRESS,1,2020-11-11,2020-11-19
6771,MSM,1,2020-11-11,2020-11-19
6772,Died,1,2020-11-11,2020-11-19
6773,Mirror,1,2020-11-11,2020-11-19
6774,Sizewell,1,2020-11-11,2020-11-19
6775,Brexshit,1,2020-11-11,2020-11-19
6776,RAF,1,2020-11-11,2020-11-19
6777,Oxford,1,2020-11-11,2020-11-19
6778,LockdownChaos,1,2020-11-11,2020-11-19
6779,CON,1,2020-11-11,2020-11-19
6780,DEATH,1,2020-11-11,2020-11-19
6781,WTF,1,2020-11-11,2020-11-19
6782,KamalaHarris GOP httpstcoIaJt1xPSKo,1,2020-11-11,2020-11-19
6783,CovidVaccine BorisJohnson,1,2020-11-11,2020-11-19
6784,xmas2020,1,2020-11-11,2020-11-19
6785,CovidVaccine Hi,1,2020-11-11,2020-11-19
6786,the Pfeffel Mafia Young,1,2020-11-11,2020-11-19
6787,PPE Ie,1,2020-11-11,2020-11-19
6788,TheTimes Times,1,2020-11-11,2020-11-19
6789,TREAT US,1,2020-11-11,2020-11-19
6790,NOW RESIST COVID1984,1,2020-11-11,2020-11-19
6791,the Royal College of Physicians and Surgeons,1,2020-11-11,2020-11-19
6792,Edinburgh UK USA Trump Coronavirus Covid Glasgow,1,2020-11-11,2020-11-19
6793,the NEW WORLD ORDER,1,2020-11-11,2020-11-19
6794,BorisJohnson ToryCorruption,1,2020-11-11,2020-11-19
6795,httpstcoOLrM10ht5o,1,2020-11-11,2020-11-19
6796,the Covid Crime Lords,1,2020-11-11,2020-11-19
6797,a Breakfast Party,1,2020-11-11,2020-11-19
6798,Mirror Online httpstcoyg5MZwtd3e,1,2020-11-11,2020-11-19
6799,Teachers,1,2020-11-11,2020-11-19
6800,LTF,1,2020-11-11,2020-11-19
6801,FINISHED,1,2020-11-11,2020-11-19
6802,VIRUS,1,2020-11-11,2020-11-19
6803,KIDS,1,2020-11-11,2020-11-19
6804,CSPAN2 httpstcoW4X3l0j7v9,1,2020-11-11,2020-11-19
6805,AnthonyFauci,1,2020-11-11,2020-11-19
6806,The Covid Crime Wave Problem Reaction Solution,1,2020-11-11,2020-11-19
6807,GE,1,2020-11-11,2020-11-19
6808,ShinzoAbe,1,2020-11-11,2020-11-19
6809,Lancet,1,2020-11-11,2020-11-19
6810,Labours,1,2020-11-11,2020-11-19
6811,Colonialist Clown Government Testandtrace,1,2020-11-11,2020-11-19
6812,LockdownLies,1,2020-11-11,2020-11-19
6813,WORSE,1,2020-11-11,2020-11-19
6814,the Tory Party,1,2020-11-11,2020-11-19
6815,Treasury,1,2020-11-11,2020-11-19
6816,BREXIT,1,2020-11-11,2020-11-19
6817,BRINO,1,2020-11-11,2020-11-19
6818,Bonking,1,2020-11-11,2020-11-19
6819,ACTUAL,1,2020-11-11,2020-11-19
6820,Telegraph,1,2020-11-11,2020-11-19
6821,TFL,1,2020-11-11,2020-11-19
6822,Latest,1,2020-11-11,2020-11-19
6823,INDEPENDENT,1,2020-11-11,2020-11-19
6824,MarketWatch,1,2020-11-11,2020-11-19
6825,BorisJohnson Boris Johnson,1,2020-11-11,2020-11-19
6826,DodgyData Statistics,1,2020-11-11,2020-11-19
6827,KateMiddleton,1,2020-11-11,2020-11-19
6828,HongKong,1,2020-11-11,2020-11-19
6829,BorisJohnson Conservative,1,2020-11-11,2020-11-19
6830,DuPont,1,2020-11-11,2020-11-19
6831,COVIDwise,1,2020-11-11,2020-11-19
6832,Public First,1,2020-11-11,2020-11-19
6833,BorisJohnson,12,2020-11-21,2020-11-29
6834,PCR,11,2020-11-21,2020-11-29
6835,NHS,10,2020-11-21,2020-11-29
6836,MSM,6,2020-11-21,2020-11-29
6837,EU,6,2020-11-21,2020-11-29
6838,CovidVaccine,4,2020-11-21,2020-11-29
6839,the Conservative party,3,2020-11-21,2020-11-29
6840,BLM,3,2020-11-21,2020-11-29
6841,Covid19,3,2020-11-21,2020-11-29
6842,PPE,3,2020-11-21,2020-11-29
6843,WEF,3,2020-11-21,2020-11-29
6844,the House of Commons,3,2020-11-21,2020-11-29
6845,ENMundo,2,2020-11-21,2020-11-29
6846,Boriss COVID,2,2020-11-21,2020-11-29
6847,MOT,2,2020-11-21,2020-11-29
6848,RT,2,2020-11-21,2020-11-29
6849,BS,2,2020-11-21,2020-11-29
6850,LFT,2,2020-11-21,2020-11-29
6851,Londons Downing Street,2,2020-11-21,2020-11-29
6852,Govt,2,2020-11-21,2020-11-29
6853,CJD,2,2020-11-21,2020-11-29
6854,the Tory Party,2,2020-11-21,2020-11-29
6855,Lockdown,2,2020-11-21,2020-11-29
6856,Amazon,2,2020-11-21,2020-11-29
6857,Operations,1,2020-11-21,2020-11-29
6858,httpstcoYYb35qeuo2,1,2020-11-21,2020-11-29
6859,Khan and Dicks,1,2020-11-21,2020-11-29
6860,BORIS,1,2020-11-21,2020-11-29
6861,Corbyn Shocking,1,2020-11-21,2020-11-29
6862,PalsDonors,1,2020-11-21,2020-11-29
6863,United Nations Agenda,1,2020-11-21,2020-11-29
6864,the Covid Recovery Group,1,2020-11-21,2020-11-29
6865,Easter Sky News,1,2020-11-21,2020-11-29
6866,the Truth MultiAward Winning,1,2020-11-21,2020-11-29
6867,Covid19 FUBAR,1,2020-11-21,2020-11-29
6868,OBR,1,2020-11-21,2020-11-29
6869,Corporation Tax SA,1,2020-11-21,2020-11-29
6870,this New World Order,1,2020-11-21,2020-11-29
6871,Eton Authoritarianism,1,2020-11-21,2020-11-29
6872,NHS FIGURES Todate,1,2020-11-21,2020-11-29
6873,Coventry and Solihull,1,2020-11-21,2020-11-29
6874,Izlam,1,2020-11-21,2020-11-29
6875,UKRU2 Insurance,1,2020-11-21,2020-11-29
6876,IamYeadon COVID,1,2020-11-21,2020-11-29
6877,Pressconference,1,2020-11-21,2020-11-29
6878,ManUp Demonstrate,1,2020-11-21,2020-11-29
6879,Nicoliars,1,2020-11-21,2020-11-29
6880,OneVoice,1,2020-11-21,2020-11-29
6881,Cabinet,1,2020-11-21,2020-11-29
6882,HancockDrop,1,2020-11-21,2020-11-29
6883,Borisget,1,2020-11-21,2020-11-29
6884,Courage,1,2020-11-21,2020-11-29
6885,LBC 271120 SaturdayThoughts,1,2020-11-21,2020-11-29
6886,Atkinson Morley,1,2020-11-21,2020-11-29
6887,LBC,1,2020-11-21,2020-11-29
6888,the British,1,2020-11-21,2020-11-29
6889,Rishi Sunak Pray,1,2020-11-21,2020-11-29
6890,NI,1,2020-11-21,2020-11-29
6891,The Telegraph httpstcofOBQ0iBYHB,1,2020-11-21,2020-11-29
6892,Tragically,1,2020-11-21,2020-11-29
6893,LockdownChaos LockdownsKill,1,2020-11-21,2020-11-29
6894,StratforduponAvon,1,2020-11-21,2020-11-29
6895,Starmer,1,2020-11-21,2020-11-29
6896,Quarantne,1,2020-11-21,2020-11-29
6897,DoomandGloom,1,2020-11-21,2020-11-29
6898,QANTAS,1,2020-11-21,2020-11-29
6899,IMMUNE,1,2020-11-21,2020-11-29
6900,RNA,1,2020-11-21,2020-11-29
6901,TopNews,1,2020-11-21,2020-11-29
6902,BBC News Covid,1,2020-11-21,2020-11-29
6903,SaturdayThoughts SaturdayMorning,1,2020-11-21,2020-11-29
6904,Idoubt,1,2020-11-21,2020-11-29
6905,BigPharma,1,2020-11-21,2020-11-29
6906,PHE,1,2020-11-21,2020-11-29
6907,TY TY,1,2020-11-21,2020-11-29
6908,RedWall,1,2020-11-21,2020-11-29
6909,Covid,1,2020-11-21,2020-11-29
6910,Vitamin D,1,2020-11-21,2020-11-29
6911,forgottenLiterally Power,1,2020-11-21,2020-11-29
6912,RollOut Coronavirus Vaccine Hospitals,1,2020-11-21,2020-11-29
6913,Bungling,1,2020-11-21,2020-11-29
6914,Bank of England,1,2020-11-21,2020-11-29
6915,CoronaVirus,1,2020-11-21,2020-11-29
6916,Supreme Court,1,2020-11-21,2020-11-29
6917,the Covid Taliban,1,2020-11-21,2020-11-29
6918,GE,1,2020-11-21,2020-11-29
6919,Johnsons,1,2020-11-21,2020-11-29
6920,Shit,1,2020-11-21,2020-11-29
6921,Ironic,1,2020-11-21,2020-11-29
6922,Vimeo,1,2020-11-21,2020-11-29
6923,Capital PunishmentIan Hislop,1,2020-11-21,2020-11-29
6924,Downing Street,1,2020-11-21,2020-11-29
6925,Kent Shocking,1,2020-11-21,2020-11-29
6926,Vimeo httpstcoOf9KzWiu5G,1,2020-11-21,2020-11-29
6927,httpstcosdZOFhAUqx httpstcotamcTzs1nF,1,2020-11-21,2020-11-29
6928,Crook DominicCummings,1,2020-11-21,2020-11-29
6929,RTPCR,1,2020-11-21,2020-11-29
6930,Toryscum Created,1,2020-11-21,2020-11-29
6931,ANSWER ME,1,2020-11-21,2020-11-29
6932,War Crimes STOP,1,2020-11-21,2020-11-29
6933,Stratford,1,2020-11-21,2020-11-29
6934,BorisJohnson Conservatives,1,2020-11-21,2020-11-29
6935,Army General,1,2020-11-21,2020-11-29
6936,Furious,1,2020-11-21,2020-11-29
6937,Build Back B0ll0x,1,2020-11-21,2020-11-29
6938,THUGS BORISS NEW HENCHMEN Carrying,1,2020-11-21,2020-11-29
6939,dayMinisters,1,2020-11-21,2020-11-29
6940,K Live London,1,2020-11-21,2020-11-29
6941,Green Party,1,2020-11-21,2020-11-29
6942,VONC,1,2020-11-21,2020-11-29
6943,the NHS Mirror Online,1,2020-11-21,2020-11-29
6944,Mass Lockdown Protest,1,2020-11-21,2020-11-29
6945,Voluntery,1,2020-11-21,2020-11-29
6946,Political News,1,2020-11-21,2020-11-29
6947,Dear Friends,1,2020-11-21,2020-11-29
6948,MattHancock,1,2020-11-21,2020-11-29
6949,BorisJohnson El,1,2020-11-21,2020-11-29
6950,BOJO SELLSOUT,1,2020-11-21,2020-11-29
6951,BorisJohnson Dictator,1,2020-11-21,2020-11-29
6952,the Tory Party Masks Brexit,1,2020-11-21,2020-11-29
6953,Sky News,1,2020-11-21,2020-11-29
6954,Brexit Crazy,1,2020-11-21,2020-11-29
6955,PM Modi,1,2020-11-21,2020-11-29
6956,Panic,1,2020-11-21,2020-11-29
6957,Ill,1,2020-11-21,2020-11-29
6958,YouTube,1,2020-11-21,2020-11-29
6959,IOW,1,2020-11-21,2020-11-29
6960,Sun,1,2020-11-21,2020-11-29
6961,the ECtHR ExTory,1,2020-11-21,2020-11-29
6962,BorisJohnson Health,1,2020-11-21,2020-11-29
6963,NHS Whiston,1,2020-11-21,2020-11-29
6964,ImpactoLatino Internacional Mundo BorisJohnson,1,2020-11-21,2020-11-29
6965,TestandTrace,1,2020-11-21,2020-11-29
6966,Santas,1,2020-11-21,2020-11-29
6967,RUINS,1,2020-11-21,2020-11-29
6968,AstraZeneca,1,2020-11-21,2020-11-29
6969,UnitedKingdom,1,2020-11-21,2020-11-29
6970,K httpstcoDnNeQMHEqy,1,2020-11-21,2020-11-29
6971,Safety,1,2020-11-21,2020-11-29
6972,Nature No Hydroxychloroquine,1,2020-11-21,2020-11-29
6973,WEFUN Davos,1,2020-11-21,2020-11-29
6974,The Green Party,1,2020-11-21,2020-11-29
6975,Hospital Covid,1,2020-11-21,2020-11-29
6976,Paskalyaya,1,2020-11-21,2020-11-29
6977,War Crimes,1,2020-11-21,2020-11-29
6978,PMCabinet,1,2020-11-21,2020-11-29
6979,GOVT,1,2020-11-21,2020-11-29
6980,Vallance,1,2020-11-21,2020-11-29
6981,the Old Peoples Home,1,2020-11-21,2020-11-29
6982,Nobodys,1,2020-11-21,2020-11-29
6983,Nadhim Zahawi,1,2020-11-21,2020-11-29
6984,ExtinctionRebellion,1,2020-11-21,2020-11-29
6985,Unaccountability,1,2020-11-21,2020-11-29
6986,EV,1,2020-11-21,2020-11-29
6987,Covid19 Test,1,2020-11-21,2020-11-29
6988,Health,1,2020-11-21,2020-11-29
6989,Meshaf,1,2020-11-21,2020-11-29
6990,UTTER UTTER BULLSHIT COVID HOAX LIES Wake,1,2020-11-21,2020-11-29
6991,ScotNews,1,2020-11-21,2020-11-29
6992,Oxford,1,2020-11-21,2020-11-29
6993,Govt Approved,1,2020-11-21,2020-11-29
6994,Maam,1,2020-11-21,2020-11-29
6995,COVIDIOT Potential,1,2020-11-21,2020-11-29
6996,the Infrastructure Project HS2,1,2020-11-21,2020-11-29
6997,Cabal,1,2020-11-21,2020-11-29
6998,CovidVaccine GOOD LUCK,1,2020-11-21,2020-11-29
6999,Parliament,1,2020-11-21,2020-11-29
7000,Great Treatment,1,2020-11-21,2020-11-29
7001,BREXIT,1,2020-11-21,2020-11-29
7002,NOW,1,2020-11-21,2020-11-29
7003,Trace,1,2020-11-21,2020-11-29
7004,Next,1,2020-11-21,2020-11-29
7005,Covid19,20,2020-12-01,2020-12-09
7006,ITV News,18,2020-12-01,2020-12-09
7007,EU,14,2020-12-01,2020-12-09
7008,Rt Hon Matt Hancock,14,2020-12-01,2020-12-09
7009,Govt,11,2020-12-01,2020-12-09
7010,NHS,7,2020-12-01,2020-12-09
7011,CovidVaccine,6,2020-12-01,2020-12-09
7012,PPE,6,2020-12-01,2020-12-09
7013,the University Hospital Coventry,6,2020-12-01,2020-12-09
7014,GMB,5,2020-12-01,2020-12-09
7015,BorisJohnson,5,2020-12-01,2020-12-09
